"","h_ground_cnt","h_not_ground_cnt","h_per_ground","h_ng_tgi","h_ng_vari","h_l1_cnt","h_l1_per","h_l1_mean","h_l1_median","h_l1_std","h_l1_tgi","h_l1_vari","h_l1_skew","h_l1_kurt","h_l2_cnt","h_l2_per","h_l2_mean","h_l2_median","h_l2_std","h_l2_tgi","h_l2_vari","h_l2_skew","h_l2_kurt","h_l3_cnt","h_l3_per","h_l3_median","h_l3_std","h_l4_cnt","h_l4_per","h_l4_median","h_l4_std","h_l5_cnt","h_l5_per","h_l5_median","h_l5_std","h_GC_cnt","h_GC_per","h_GC_mean","h_GC_median","h_GC_std","h_GC_tgi","h_GC_vari","h_GC_skew","h_GC_kurt","h_US_cnt","h_US_per","h_US_median","h_US_std","h_MS_cnt","h_MS_per","h_MS_median","h_MS_std","h_OS_cnt","h_OS_per","h_OS_median","h_OS_std","h_zmax","h_zmean","h_zsd","h_zskew","h_zkurt","h_pzabovezmean","h_pzabove2","h_zq5","h_zq10","h_zq15","h_zq20","h_zq25","h_zq30","h_zq35","h_zq40","h_zq45","h_zq50","h_zq55","h_zq60","h_zq65","h_zq70","h_zq75","h_zq80","h_zq85","h_zq90","h_zq95","h_zpcum1","h_zpcum2","h_zpcum3","h_zpcum4","h_zpcum5","h_zpcum6","h_zpcum7","h_zpcum8","h_zpcum9","fDim","fInt","per_gap","s_lng_na_per","s_lng_zero_per","s_lng_prop_mn","s_lng_prop_sd","s_lng_prop_sk","s_lng_prop_ku","s_l1_na_per","s_l1_zero_per","s_l1_prop_mn","s_l1_prop_sd","s_l1_prop_sk","s_l1_prop_ku","s_l2_na_per","s_l2_zero_per","s_l2_prop_mn","s_l2_prop_sd","s_l2_prop_sk","s_l2_prop_ku","s_l3_na_per","s_l3_zero_per","s_l3_prop_mn","s_l3_prop_sd","s_l3_prop_sk","s_l3_prop_ku","s_l4_na_per","s_l4_zero_per","s_l4_prop_mn","s_l4_prop_sd","s_l4_prop_sk","s_l4_prop_ku","s_l5_na_per","s_l5_zero_per","s_l5_prop_mn","s_l5_prop_sd","s_l5_prop_sk","s_l5_prop_ku","vox_l1_cnt","vox_l1_mean","vox_l1_median","vox_l1_std","vox_l1_tgi","vox_l1_vari","vox_l1_skew","vox_l1_kurt","TBA","Basalarea","MeanTH","MDBH","TreesN","MaxTH","SDHT","nonocarea","StemsPacre","CBH","LAI","ULAI","MLAI","OLAI","FHD","GiSimp","LAHV","GCvol","USvol","MSvol","OSvol","canopyCover","fuel0_3l1_cnt","fuel0_3l1_mean","fuel0_3l1_median","fuel0_3l1_std","fuel0_3l1_tgi","fuel0_3l1_vari","fuel0_3l1_skew","fuel0_3l1_kurt","shrubs_l1_cnt","shrubs_l1_mean","shrubs_l1_median","shrubs_l1_std","shrubs_l1_tgi","shrubs_l1_vari","shrubs_l1_skew","shrubs_l1_kurt","ShrubsN","shrubArea","scaledShrubArea","MeanSH","MeanSA","MaxSH","SDSHT","MeanSD","MaxSD","MinSD","SDSD","fine_l1_cnt","fine_l1_mean","fine_l1_median","fine_l1_std","fine_l1_tgi","fine_l1_vari","fine_l1_skew","fine_l1_kurt","hr0_10_l1_cnt","hr0_10_l1_mean","hr0_10_l1_median","hr0_10_l1_std","hr0_10_l1_tgi","hr0_10_l1_vari","hr0_10_l1_skew","hr0_10_l1_kurt","hr100_1000_l1_cnt","hr100_1000_l1_mean","hr100_1000_l1_median","hr100_1000_l1_std","hr100_1000_l1_tgi","hr100_1000_l1_vari","hr100_1000_l1_skew","hr100_1000_l1_kurt","x","y","LF_EVC","LF_EVT","LF_FBFM13","LF_FBFM40","LF_CBD","LF_FDist","LF_ASP","LF_EVEL","LF_SLPD"
"41",1298569,2610753,33.2172433,-12.09804041,128356.7761,21986,0.842132519,0.267690303,0.275,0.145552432,16.18521508,-0.203210911,-0.061940616,-1.296806175,23461,0.898629629,0.739556072,0.735,0.149960117,15.47669301,-0.221395266,0.08630654,-1.271241661,27577,1.056285294,1.257,0.14082515,40482,1.550587129,1.787,0.142214385,2497234,95.65186749,4.194,2.185764354,45447,1.740762148,0.511280481,0.512,0.278324174,15.81945637,-0.212598179,-0.015456727,-1.094978945,416805,15.96493425,2.663,0.484855676,1936131,74.15986882,4.248,1.325995044,212357,8.133936837,10.285,0.992300194,14.26,4.811102504,2.279601943,1.213247884,4.440149729,34.11280194,95.65186749,2.144,2.68,2.903,3.14,3.551,3.796,3.904,4,4.094,4.167,4.253,4.432,4.752,5.138,5.624,6.184,6.915,8.314,9.963,2.637338561,13.65839851,55.78120056,75.6553894,85.87353461,90.66214228,95.0610517,98.59315642,99.85509844,0.589996797,3.478841855,56.99938636,0.574419034,96.91281968,0.735711477,8.343191836,12.90747381,165.9764069,2.925437032,91.08098466,3.523956475,18.54462729,5.531470956,28.79395006,3.705023156,88.92055575,4.419465622,20.76867698,4.859157425,21.74710579,2.575864502,90.11997177,3.211196189,17.44425855,5.904830132,33.17703448,1.903735632,90.66091954,2.442575431,15.05902016,6.93422723,46.54420435,0.457813729,97.1716661,0.598744804,7.457365539,14.46140098,209.0563323,1576227,4.005997818,3.853,3.400356059,-9.546807681,105302.7029,0.493478777,-0.650198196,7.476074096,56.76293654,11.54122222,11.45339824,9,14.26,2.458613673,533,68.33347092,3.807,1.16420095,0.629417157,0.755088979,0.05498236,0.063597716,0.999981234,0.302210159,0.073833021,0.03658349,0.194341463,0.049281426,0.533592645,1659654,0.610908897,0.046,1.059897921,0.146405509,11308.75371,1.431387755,0.180275289,358187,1.071235768,0.068,1.282884631,-1.832137814,17815.55797,0.485957479,-1.684140458,24,126.649,961.5968298,2.983208333,5.277041667,2.999,0.06012377,12.00428267,27.14121805,0,7.314223652,389186,0.094206801,0.022,0.349894036,2.820666005,7283.604576,6.540151357,43.55562666,9640,0.208013278,0.022,0.572794387,1.454944848,-0.076496818,3.583552498,11.83481846,6492,0.209007394,0.075,0.485219833,2.9787399,57401.42184,4.690613145,21.80276043,-11752333.38,4917163.481,127,7054,10,165,9,613,129,2426,15
"42",1382773,729730,65.4566171,-8.315944025,21169.90713,31871,4.36750579,0.290912052,0.307,0.130529327,2.392023157,403.0686314,-0.252098754,-1.051660039,51113,7.00437148,0.760961262,0.766,0.136897893,1.194632762,2564.214417,-0.08798179,-1.059091669,41347,5.666068272,1.24,0.146377289,40843,5.597001631,1.751,0.146129757,564547,77.36381949,4.82,2.184071399,82984,11.37187727,0.580433228,0.618,0.265243345,1.654504897,1734.200471,-0.293815927,-1.042937997,187361,25.67538679,2.138,0.589678492,434639,59.56161868,5.396,1.689792428,24737,3.38988393,10.085,0.924507611,13.078,4.259095374,2.606531233,0.406805795,2.376050319,45.66195716,77.36381949,0.56,0.901,1.317,1.766,2.207,2.569,2.87,3.172,3.503,3.904,4.32,4.714,5.167,5.759,6.332,6.843,7.387,7.8591,8.573,14.90681357,30.78098449,50.26434797,65.52211807,76.89771419,89.88009099,96.98843392,98.64715233,99.83500521,0.565358848,3.376578472,71.61201515,0.06464152,98.13875518,0.141295071,2.868550241,36.4319523,1387.917259,0.689154878,92.45556765,1.08739572,9.193786906,11.4702783,132.7346577,0.48729551,93.69996519,0.821823877,7.773422245,13.52703927,186.6490083,0.38718761,93.31221401,0.683143259,6.933321685,15.20412803,236.3113644,0.601556971,92.67515924,0.936921444,8.581225331,12.36135017,153.9709423,0.042962999,98.29451377,0.110254544,2.357671548,43.69185797,2025.240339,959394,2.493311563,1.0545,2.897684703,-3.724546202,13420.65078,0.989216457,-0.127971464,0.668153476,4.83707578,11.812,11.0682905,1,11.812,0,559,7.239463327,2.83,0.815318317,0.578511356,0.362187033,0.018900978,0.042182088,0.999987554,0.257431143,0.092635063,0.037021467,0.088542039,0.007626118,0.318230467,1638261,0.362815571,0.094,0.666793595,2.443690207,2867.551958,2.555990859,5.538224794,92998,1.278010248,1.198,1.063266875,-3.595120075,16553.32804,0.168688191,-1.552954457,18,102.353,740.9812788,2.915833333,5.686277778,2.999,0.281540144,11.85399335,27.21523783,0,7.674565224,597824,0.176765127,0.064,0.363969144,3.727236988,876.8723924,4.635692359,24.6829325,19346,0.309285692,0.136,0.523013201,3.271834824,-0.105192856,3.108032608,9.822914349,23172,0.199718799,0.11,0.2413565,5.043816444,-0.126502243,3.868215901,29.40093796,-11752739.25,4917189.627,120,7054,5,122,6,0,213,2464,30
"43",1191869,3222519,26.99964299,3.225785756,616.4085584,70502,2.1877916,0.307079757,0.315,0.121366691,30.3540833,-0.335624129,-0.266754756,-0.933376381,135057,4.191038129,0.762146694,0.768,0.141478464,30.21463332,-0.342264087,-0.087799639,-1.162394392,155564,4.827403655,1.257,0.14331935,184878,5.7370647,1.771,0.150002567,2676518,83.05670192,4.487,2.076937056,205559,6.378829729,0.606069221,0.637,0.254693442,30.26246145,-0.339986735,-0.32500962,-0.981501409,699389,21.70317692,2.025,0.576445591,2223922,69.01191273,4.879,1.617173195,93649,2.906080616,10.432,1.480054028,16.716,4.36081473,2.385248827,0.65968361,3.590141693,42.71884821,83.05670192,0.848,1.381,1.857,2.254,2.775,3.143,3.352,3.476,3.627,3.893,4.16,4.643,5.071,5.742,6.127,6.377,6.685,7.411,8.618,13.13345651,34.77668705,64.28882632,85.01361358,93.07681136,98.04901012,99.31209073,99.81216552,99.92806867,0.561295985,3.38772938,51.43689394,2.231709437,96.04829718,2.528521026,16.25176241,6.450440073,39.67911562,4.423213022,94.97523001,4.916567587,22.62021204,4.424843137,17.60312082,5.146533238,90.88634739,5.992573267,24.29014943,4.026756017,14.30359726,4.987619385,88.92819243,5.907315175,23.92229578,4.095711817,14.88313856,3.526093089,88.18758815,4.341861777,20.28149627,4.977052772,22.97396629,2.120668106,96.2786047,2.395431883,15.85059447,6.63168601,42.0421307,1079231,3.516373192,3.534,3.359475103,-5.53660672,626.2604589,0.637384256,-0.207142162,5.324651971,36.8344193,11.4152,12.33550312,5,13.336,1.589920344,585,34.58854701,4.024,0.569406951,0.238773891,0.380951588,0.08123635,0.023867529,0.999996971,0.328710683,0.08485641,0.01274188,0.082254701,0.017447863,0.344719414,1398180,0.482593522,0.031,0.940839362,0.997620583,130.4027053,1.783407612,1.394314976,263168,0.908601194,0.056,1.196358796,4.517634809,439.3382299,0.724561554,-1.342457526,9,64.211,444.1933314,2.972555556,7.134555556,2.999,0.077089414,7.154456658,22.34910848,0,6.052311367,377066,0.116676969,0.014,0.449228333,-1.288910143,-0.091252859,5.002685644,23.98515766,10408,0.388641334,0.019,0.816588257,-4.014181185,-0.080996234,1.997779676,2.366187037,3899,0.234061298,0.035,0.639029777,0.713716611,-0.082105339,3.376394052,9.863584335,-11753758.94,4919406.527,14,7901,8,183,6,112,153,2511,5
"44",1273995,2265448,35.99422282,-4.459986178,534.3154726,24752,1.092587426,0.33879335,0.365,0.117572799,20.11335394,-0.274214847,-0.621804741,-0.537037244,56941,2.513454292,0.750124585,0.749,0.143365358,19.1494958,-0.260838225,0.011286565,-1.19060006,56040,2.47368291,1.249,0.143655735,53932,2.380632881,1.752,0.144979533,2073783,91.53964249,6.509,1.986886589,81693,3.606041719,0.62549615,0.643,0.23290771,19.44153326,-0.264891181,-0.341939587,-0.73874244,235489,10.39480933,2.071,0.594493241,1758123,77.60597462,6.421,1.536215168,190143,8.39317433,9.508,0.621379093,13.203,5.991651705,2.413429974,-0.463707381,2.578848142,55.69322271,91.53964249,1.28,2.321,3.135,3.961,4.437,4.942,5.417,5.728,6.028,6.28,6.564,7.04,7.316,7.524,7.73,8.046,8.377,8.843,9.385,5.203034986,11.73273972,19.99984992,33.06323211,55.4586799,78.07964609,93.6890159,99.1064898,99.95206244,0.571681971,3.474477664,58.76612879,0.812028808,96.87950133,0.989153056,9.894353454,10.86196798,116.6491877,9.206896552,90.20689655,10.17934483,31.79980612,2.818154917,5.94863843,7.358691788,88.26875222,8.500636331,28.67566014,3.24024409,8.557303822,7.904022583,88.21453776,9.000405787,29.63820004,3.10308833,7.66659931,4.691447131,89.28184771,5.592923132,23.24250367,4.240179698,16.10574054,0.489563843,97.21066686,0.626701121,7.705695259,14.00519402,195.7104183,1317393,4.928321707,5.97,3.469268499,-3.394322981,479.8833231,-0.312025072,-1.330626672,15.58454936,101.7234372,10.50857692,10.07690683,26,13.203,1.529215333,620,169.7070323,6.068,1.158849595,0.157405373,1.034993908,0.097731836,0.056752022,0.999982473,0.473075958,0.080569355,0.003301613,0.151127419,0.029935484,0.687870798,1232130,0.117869991,0.01,0.47609777,11.14274661,-0.146791066,5.042075743,24.34300727,176463,0.260490522,0.009,0.763425261,9.636097543,-0.135570937,2.884843178,6.502912815,22,84.149,549.2571722,2.881863636,3.824954545,2.999,0.281084176,9.84530422,25.52996774,0,6.331382269,420581,0.018135394,0.007,0.068408711,12.19754651,-0.150222391,25.47989521,862.00087,10572,0.048418086,0.006,0.25127981,9.322619314,-0.139494678,9.133128858,87.23457568,7401,0.049093231,0.028,0.057039256,9.531327521,-0.14519888,2.717768594,9.29731654,-11753961.43,4919471.982,125,7054,5,121,4,112,-1,2515,2
"45",1300629,1166289,52.72283067,0.157313264,3668.956956,7907,0.677962323,0.313773871,0.339,0.129320803,18.73357369,-0.303015483,-0.515324945,-0.811515149,11913,1.021444942,0.743048183,0.737,0.14493263,20.67653941,-0.332780761,0.077211759,-1.182133842,12102,1.037650188,1.242,0.146282797,18475,1.584084219,1.834,0.147304039,1115890,95.67868684,5.884,2.954679397,19820,1.699407265,0.57179329,0.577,0.251963792,19.90141176,-0.320906187,-0.175976012,-0.902631744,128209,10.99290142,2.376,0.492566739,870467,74.63561776,5.768,1.566209013,147791,12.67190208,11.836,2.332732083,16.936,6.040956662,3.071173734,1.096234555,4.520684249,44.51323814,95.67868684,2.101,2.692,3.237,3.687,3.956,4.165,4.43,4.823,5.296,5.767,6.014,6.29,6.598,7.083,7.493,7.864,8.449,9.796,12.129,3.162603341,16.56437615,42.67418112,67.0513922,85.0877915,90.76272887,93.72692461,96.36735758,97.6774136,0.567807797,3.348849211,67.73882576,0.158428935,98.42429759,0.234077248,4.416013652,24.36050332,601.8138177,1.298701299,89.82098982,1.866798877,12.52211143,8.365398364,69.21968025,1.34991119,90.55062167,1.908909414,12.76625021,8.196865615,66.38019253,0.491745697,92.93993678,0.864499473,7.8181645,13.40308146,183.746009,0.573271229,92.79828019,0.918509495,8.392093813,12.60383263,160.6507904,0.121934885,98.74739618,0.17921897,3.872932091,27.83298967,785.3905846,1127894,3.554495148,2.795,3.929022793,-1.937980873,2652.244494,0.968648289,0.391401167,5.565910674,40.95359296,14.346,16.40129126,2,16.936,3.662813127,550,14.71585455,4.308,0.511192969,0.19489092,0.368153781,0.029732836,0.023824902,0.999997139,0.309241816,0.094661818,0.012952727,0.085387273,0.020301818,0.257064094,1393565,0.231853006,0.038,0.626793846,-2.175710195,64.45897623,3.313050131,9.494693445,56039,1.519047467,2.109,1.192517367,-4.432121577,366.877996,-0.296292232,-1.730719829,7,51.79,381.0673048,2.998857143,7.398571429,2.999,0.000377964,2.987227967,10.60153503,0,3.019833573,548931,0.05551244,0.024,0.18909566,-1.898978938,-0.094216265,11.81258749,151.5682977,9892,0.159099677,0.028,0.465371563,-3.144588602,-0.087890808,4.539279515,20.27571703,2997,0.10933667,0.021,0.441939493,5.255554525,-0.101393764,5.534589573,29.62606151,-11755400.9,4920604.518,120,7054,5,122,4,0,175,2585,10
"46",1450295,470533,75.50363697,3.994300722,1671.266445,11267,2.394518557,0.304346854,0.315,0.130351081,14.35506108,-0.20753899,-0.306287332,-0.976939711,23415,4.97627159,0.730123553,0.726,0.139044624,18.85731736,-0.245892961,0.176344971,-1.022329478,18497,3.93107391,1.211,0.141491709,14837,3.153232611,1.782,0.146496078,402515,85.54447828,6.537,2.715694616,34682,7.370790146,0.591803212,0.614,0.241524878,17.39468771,-0.233433063,-0.36721996,-0.702138116,92692,19.69936221,2.274,0.577255813,268954,57.15943409,6.436,1.698509085,74203,15.7699885,10.251,1.112672624,14.235,5.760248046,3.184791931,0.031054032,2.047117999,55.17083818,85.54447828,0.736,1.298,2.077,2.469,2.825,3.298,3.932,5.086,5.777,6.11,6.403,6.738,7.43,7.886,8.283,8.62,9.068,9.922,10.758,10.82611274,25.31703678,36.4440874,44.14945731,62.91195654,78.89885639,90.22483205,97.4188626,99.11355092,0.555378521,3.286128779,71.72412879,0.592082234,98.12898599,0.711428254,8.459105167,12.77193061,161.9657892,10.50583658,88.14998231,11.68423063,33.7091718,2.569774921,4.614780186,10.20191286,83.20935175,11.74204392,33.18978358,2.609940058,4.849852729,8.537017357,82.67800213,9.976755225,30.63820186,2.941344339,6.706875241,7.881597718,84.09415121,9.138380884,29.56470859,3.104165596,7.684166445,0.157063467,98.78091032,0.215686252,4.384766394,24.67346078,614.2727779,681436,2.728409832,0.19,3.597452722,7.618236876,6543.381965,1.008601989,-0.379224723,0.955314573,5.966090871,4.025,13.23474673,1,4.025,0,648,6.245154321,3.45625,0.311971832,0.14159203,0.183566727,0.018591112,0,1,0.332872171,0.069223765,0.012762346,0.040044753,0.011442901,0.158962421,1499190,0.167020917,0.013,0.530099024,6.62752694,24668.16617,3.87323215,14.2042774,36054,1.322059328,1.2695,1.063719079,7.745102766,4134.220774,0.085169833,-1.556684012,9,47.025,293.6785757,2.751666667,5.225,2.999,0.497158174,4.946645856,15.42517595,0,4.303205772,693963,0.065323584,0.01,0.309029779,6.231790075,28430.7446,7.228328376,53.89409485,15716,0.149410792,0.01,0.42537204,12.31461055,16025.599,3.99759814,16.32057211,4177,0.245454872,0.029,0.582460787,9.409217679,38146.86721,3.121720905,9.440714673,-11755400.9,4920604.518,120,7054,5,122,4,0,175,2585,10
"47",1274952,823391,60.75994249,-1.762506766,18.7159063,5515,0.669791144,0.306709882,0.33,0.13410705,6.12119435,-0.153044353,-0.363791203,-1.104684489,8458,1.027215503,0.743661622,0.741,0.146313492,13.6608063,-0.230010183,0.056964325,-1.224832815,11580,1.406379229,1.302,0.146563851,36252,4.402768551,1.812,0.141508229,761586,92.49384557,5.554,2.973529083,13973,1.697006647,0.571201245,0.579,0.256267049,10.68499868,-0.199632558,-0.199885157,-0.928691556,163926,19.90864607,2.315,0.466921586,502147,60.98524273,5.343,1.66610868,143345,17.40910454,10.667,1.540730309,16.477,5.78969877,3.122229815,0.629758523,2.729019875,44.41158575,92.49384557,1.777,2.196,2.533,2.867,3.273,3.683,4.1,4.42,4.796,5.163,5.715,6.233,6.677,7.137,7.897,8.667,9.326,10.341,11.717,4.00004858,25.29700385,47.25901456,63.99676945,77.00470008,88.29351826,94.47649352,98.28161625,99.66334301,0.576433811,3.454946932,71.69534091,0.02217172,97.46943927,0.11658014,1.793429521,51.63408294,3124.272819,0.175438596,99.12280702,0.24685614,4.649203725,23.11418773,541.9145902,0.03500175,94.29471474,0.500087504,2.825976374,21.66715664,789.8879876,0,93.48686578,0.3845448,1.654598464,4.398830832,18.10417419,0,93.15937941,0.373850494,1.595340476,4.411203493,18.3632723,0.020906145,97.55852584,0.104897537,1.724314668,54.68820454,3448.634249,1167282,3.116255054,1.207,3.79020797,-0.773638167,310.3783754,1.010512058,-0.054601213,5.853773942,37.30617204,10.9616,13.57151989,5,15.176,4.018988467,635,31.86503937,3.779,0.67604571,0.348125282,0.391440238,0.066507159,0.029633733,0.999995176,0.283046017,0.11495748,0.022644094,0.084307087,0.032941732,0.327546675,1418790,0.298120092,0.038,0.71856078,0.026492206,-0.1052591,2.629488363,5.313525673,68511,1.487847251,1.958,1.161718476,0.359886336,-0.078445773,-0.28978758,-1.674120245,17,112.389,716.2564545,2.951235294,6.611117647,2.999,0.121611846,10.96257838,24.95430274,0,7.949333929,556964,0.084971465,0.023,0.332050043,0.305965894,-0.109586057,6.702640525,44.9312408,8754,0.364280101,0.025,0.760228477,1.890978954,-0.120940043,2.071844299,2.709463944,856,0.458859813,0.0435,0.911024752,9.317523208,-0.123203439,1.794796981,1.314707491,-11754186.29,4919629.632,125,7054,5,121,6,112,-1,2523,2
"48",1389802,761359,64.60706567,-3.606748063,-0.011211273,4423,0.580934881,0.301955686,0.309,0.126279513,15.5976926,-0.242070403,-0.224311927,-0.965281489,6443,0.846249929,0.744485178,0.743,0.147261222,14.72213402,-0.244699718,0.031886154,-1.235656655,7172,0.941999766,1.288,0.150167944,25717,3.377775793,1.827,0.138905494,717604,94.25303963,5.543,3.030046597,10866,1.42718481,0.564353764,0.567,0.258105543,15.07852971,-0.243629457,-0.126364857,-1.044851582,142673,18.73925441,2.368,0.441764968,466429,61.26268948,5.327,1.658917982,141391,18.5708713,10.695,1.593978869,16.517,5.922649701,3.148569963,0.647742328,2.745333701,44.09628047,94.25303963,1.933,2.311,2.647,2.986,3.392,3.789,4.21,4.521,4.886,5.267,5.816,6.324,6.782,7.292,8.06,8.814,9.484,10.529,11.941,2.991234084,23.80404488,45.96943882,63.00334402,76.16811014,87.65416532,93.86031276,97.92712495,99.57194907,0.568716302,3.4272952,71.05171212,0.39569706,97.25987224,0.525669689,6.940552728,15.53801744,241.9382765,8.722741433,90.93111803,9.621533403,31.03905851,2.923096228,6.549114339,6.034182072,89.67561911,7.043289152,26.16573596,3.658617159,11.46927289,4.868373603,90.01081861,5.730948431,23.65741816,4.1554594,15.37427633,3.944065973,88.56220868,4.80581929,21.4021066,4.673517828,20.02126409,0.118462439,97.59761804,0.210577289,3.841193872,27.71367838,787.7081542,985600,3.573107601,2.599,3.914422663,1.730150659,-0.075562457,0.827441587,-0.367719519,8.420467437,50.70904067,12.5785,16.1825495,4,16.466,3.901884716,672,24.08845238,3.902,0.610597971,0.296362512,0.361581234,0.070190559,0.026091217,0.999996348,0.296856424,0.067962798,0.01941369,0.078028274,0.032166667,0.323117052,1420193,0.245374256,0.009,0.697057791,5.802794722,162.7285924,2.877724824,6.640057176,63807,1.326922015,1.841,1.230165481,-0.231204739,-0.083031346,-0.025314101,-1.846672621,17,118.68,714.7048536,2.953764706,6.981176471,2.999,0.136233958,10.42573154,24.24986287,0,7.761950122,622099,0.061003257,0.006,0.322314985,6.662706085,309.6934515,7.005988457,48.87356597,14588,0.200882712,0.005,0.597926496,6.668140212,-0.14610523,3.184636306,8.685176449,3113,0.163486669,0.02,0.57280449,2.879720235,-0.091573098,4.223168019,16.06743144,-11754186.29,4919629.632,125,7054,5,121,6,112,-1,2523,2
"49",1375568,1295618,51.49652626,-2.613997614,30902.78572,14467,1.116609988,0.314575102,0.331,0.12508413,0.641276604,-0.076192576,-0.406988739,-0.858314137,19911,1.536795568,0.731641806,0.721,0.14485484,2.736945674,-0.089112297,0.174052653,-1.177021717,17403,1.343219992,1.234,0.145388065,23788,1.836035004,1.79,0.139820745,1220046,94.1671079,6.96,3.500939083,34378,2.653405556,0.556131189,0.557,0.247251733,1.855043166,-0.083675401,-0.079475675,-0.924233168,112640,8.693920585,2.234,0.557929401,743694,57.40071533,5.37,1.683541018,404903,31.25172698,11.309,1.993966153,18.628,7.108231124,3.714538554,0.429002704,2.435305216,45.8723173,94.1671079,1.81,2.795,3.473,3.789,4.136,4.55,5.014,5.366,5.933,6.603,7.196,7.731,8.542,9.125,9.694,10.519,11.419,12.495,13.606,5.227791611,18.811467,42.17984678,57.55826967,71.93137771,83.55629069,92.80503298,97.39335944,99.64642247,0.583553404,3.494850847,63.66718182,0.104290886,97.16277499,0.228319549,3.645894564,28.56563239,854.2374913,2.529866479,93.88615601,3.004982431,17.29122869,5.989818877,34.09044067,1.752541185,89.13424465,2.548023134,14.51588688,7.10880348,49.6232226,0.888730892,90.50835407,1.476420192,10.45627696,9.950001325,100.135756,0.352982704,91.35192376,0.829029298,6.731229012,15.11962037,241.3042203,0.039954443,97.40893143,0.142799796,2.325981015,42.41206274,1986.213527,1396894,4.796006802,4.146,4.659894429,-1.918061391,24953.22834,0.574273722,-0.826432718,7.695452007,49.19816343,15.97975,18.65687465,4,17.912,1.693889877,633,25.57257504,4.815,0.887804149,0.31113772,0.568283055,0.190910416,0.0414977,0.999993547,0.324980588,0.077116904,0.016969984,0.111736177,0.077816746,0.454932809,1434010,0.18180975,0.018,0.557248581,0.107117754,1682.813978,3.773582281,13.16234479,61874,0.880784384,0.075,1.126161258,-1.299068077,17694.35808,0.769623393,-1.183814438,17,90.153,576.3614696,2.908705882,5.303117647,2.999,0.317609187,9.019817102,22.43116575,0,6.506465478,644158,0.056577855,0.012,0.250882478,1.097823877,123.6268876,8.253271485,72.38528056,13293,0.196230873,0.012,0.586156951,-1.382042005,2899.990569,3.476753224,10.85966012,3143,0.03325517,0.017,0.100410759,4.685697686,-0.082384491,9.368378447,121.2981078,-11752877.62,4919100.879,130,7054,10,165,6,0,107,2488,6
"50",1412948,1252009,53.01954215,-4.576747604,472.1822444,9520,0.760377921,0.316428676,0.333,0.124610956,7.272907642,-0.126424967,-0.416815295,-0.818169161,19585,1.56428588,0.757516109,0.762,0.142681143,7.225087107,-0.133144249,-0.059457605,-1.172068355,18752,1.497752812,1.228,0.142465153,20591,1.64463674,1.781,0.144745886,1183561,94.53294665,6.994,3.499345149,29105,2.3246638,0.613240131,0.64,0.248196892,7.240728801,-0.130946429,-0.360059627,-0.851418178,102788,8.209845137,2.208,0.572329854,721073,57.59327609,5.421,1.652671532,399043,31.87221498,11.314,2.025916089,18.751,7.186853306,3.702928997,0.440710853,2.470592017,45.5974358,94.53294665,1.88,2.911,3.549,3.885,4.243,4.689,5.119,5.479,6.027,6.653,7.247,7.785,8.552,9.198,9.765,10.511,11.479,12.591,13.675,4.985511275,17.82720238,41.58695472,57.49036747,71.84171347,83.66488074,92.84245788,97.47166152,99.67372413,0.579868251,3.485766886,64.51806818,0.526624007,96.83555396,0.689186896,7.997893398,13.45266184,180.7679244,9.953949699,89.76266383,10.9745944,32.93329383,2.672793721,5.147637887,7.640128526,88.39700107,8.765619422,29.17768661,3.167046855,8.078781263,7.59448958,86.36524196,8.835273755,29.07701365,3.17405605,8.135367202,5.404450724,87.63687743,6.482137054,24.83701839,3.89732657,13.31262903,0.169421488,97.22084481,0.286194123,4.585475067,23.24643375,552.3029619,1311241,5.074912401,4.624,4.672914917,-1.25641518,201.8913766,0.497041384,-0.865348833,7.241007402,45.29113222,16.115,18.13066113,4,17.928,1.699270236,647,25.0192272,4.948,0.789010294,0.262212631,0.519612846,0.164767918,0.037571132,0.999994959,0.329195139,0.072074189,0.014523957,0.108194745,0.076958269,0.451633987,1423000,0.146291352,0.011,0.511865792,7.394442829,17.95258021,4.19605621,16.70562111,61702,0.821177061,0.04,1.088758839,2.889974403,-0.059607278,0.835295993,-1.050564019,16,101.163,632.7554378,2.92575,6.3226875,2.999,0.289271614,8.837713652,19.89160195,0,6.35460437,648059,0.03609166,0.009,0.197822243,8.018746657,39.54299549,11.10322732,134.3327749,13633,0.09906785,0.007,0.416982066,6.605646792,-0.099787742,5.453905813,29.563145,1864,0.086841738,0.022,0.227456444,10.0110397,-0.146257867,3.517650543,10.81774638,-11752877.62,4919100.879,130,7054,10,165,6,0,107,2488,6
